trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2047,False,"{'a': 0.75, 'e': 0.12898951166537084}",25,8,26.528521316400617,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2048,False,"{'a': 0.75, 'e': 0.12886052215370547}",30,17,25.159651343968488,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2049,False,"{'a': 0.75, 'e': 0.12873166163155178}",35,13,41.340926785200715,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2050,False,"{'a': 0.75, 'e': 0.12860292996992023}",30,3,27.313626022878463,"{0: 24, 1: 3, 2: 0, 3: 0, 4: 0}",1
2051,False,"{'a': 0.75, 'e': 0.1284743270399503}",20,0,-38.08074144212691,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
2052,False,"{'a': 0.75, 'e': 0.12834585271291035}",30,12,25.315596718872566,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2053,False,"{'a': 0.75, 'e': 0.12821750686019745}",30,16,23.96659047547839,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2054,False,"{'a': 0.75, 'e': 0.12808928935333724}",20,3,16.974951136599493,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2055,False,"{'a': 0.75, 'e': 0.1279612000639839}",25,10,16.531779448326237,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2056,False,"{'a': 0.75, 'e': 0.12783323886391992}",30,16,23.715987339618856,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2057,False,"{'a': 0.75, 'e': 0.127705405625056}",25,15,13.083410594985967,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.75, 'e': 0.12757770021943093}",20,14,10.085407522147388,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2059,False,"{'a': 0.75, 'e': 0.1274501225192115}",20,10,16.87901286095653,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2060,False,"{'a': 0.75, 'e': 0.12732267239669232}",25,11,19.302165952774175,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2061,False,"{'a': 0.75, 'e': 0.1271953497242956}",35,26,16.67360508938964,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.75, 'e': 0.1270681543745713}",25,15,19.63428991924792,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2063,False,"{'a': 0.75, 'e': 0.12694108622019673}",20,4,31.79248099243849,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.75, 'e': 0.12681414513397654}",30,12,24.529604336661087,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2065,False,"{'a': 0.75, 'e': 0.12668733098884258}",25,7,21.369052648661942,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2066,False,"{'a': 0.75, 'e': 0.12656064365785372}",20,10,19.733738539382678,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2067,False,"{'a': 0.75, 'e': 0.12643408301419587}",20,13,13.007498364070939,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2068,False,"{'a': 0.75, 'e': 0.12630764893118168}",20,10,10.362434214904829,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2069,False,"{'a': 0.75, 'e': 0.1261813412822505}",35,20,26.54569667256106,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2070,False,"{'a': 0.75, 'e': 0.12605515994096825}",20,6,15.823781341455986,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2071,False,"{'a': 0.75, 'e': 0.12592910478102728}",25,5,25.163543509749083,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
2072,False,"{'a': 0.75, 'e': 0.12580317567624624}",35,25,8.786930745312885,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2073,False,"{'a': 0.75, 'e': 0.12567737250057}",20,14,2.5190906624380296,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.75, 'e': 0.12555169512806943}",20,7,26.195309160268053,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2075,False,"{'a': 0.75, 'e': 0.12542614343294137}",20,15,8.901952506655446,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2076,False,"{'a': 0.75, 'e': 0.12530071728950842}",20,11,-12.573102701623753,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
2077,False,"{'a': 0.75, 'e': 0.12517541657221892}",20,13,14.269124443973109,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2078,False,"{'a': 0.75, 'e': 0.1250502411556467}",30,13,27.214989100220862,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2079,False,"{'a': 0.75, 'e': 0.12492519091449104}",30,22,15.646680417897349,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2080,False,"{'a': 0.75, 'e': 0.12480026572357655}",25,4,36.22218397729868,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2081,False,"{'a': 0.75, 'e': 0.12467546545785298}",20,13,1.2953225155818429,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2082,False,"{'a': 0.75, 'e': 0.12455078999239512}",20,16,6.027975685259481,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2083,False,"{'a': 0.75, 'e': 0.12442623920240273}",20,11,15.306496356283798,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2084,False,"{'a': 0.75, 'e': 0.12430181296320032}",25,0,41.20261555377255,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
