trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
167,False,"{'a': 0.75, 'e': 0.8461289094829856}",30,20,-59.5061391728339,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 1}",1
168,False,"{'a': 0.75, 'e': 0.8452827805735026}",20,0,-20.252056342832162,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
169,False,"{'a': 0.75, 'e': 0.8444374977929291}",25,0,-93.13352401328845,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
170,False,"{'a': 0.75, 'e': 0.8435930602951361}",20,0,-9.245158387697689,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
171,False,"{'a': 0.75, 'e': 0.842749467234841}",30,0,-156.38479163626562,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 4}",0
172,False,"{'a': 0.75, 'e': 0.8419067177676062}",25,3,-21.18473950010749,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 0}",1
173,False,"{'a': 0.75, 'e': 0.8410648110498385}",25,0,-114.80188620375353,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
174,False,"{'a': 0.75, 'e': 0.8402237462387887}",30,0,-145.40224224288173,"{0: 21, 1: 1, 2: 5, 3: 0, 4: 3}",0
175,False,"{'a': 0.75, 'e': 0.8393835224925499}",20,0,-122.54267133314809,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
176,False,"{'a': 0.75, 'e': 0.8385441389700574}",30,14,-58.87053022431996,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 1}",1
177,False,"{'a': 0.75, 'e': 0.8377055948310873}",25,12,-70.26268887885134,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 1}",1
178,False,"{'a': 0.75, 'e': 0.8368678892362562}",20,0,-34.082670148561,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
179,False,"{'a': 0.75, 'e': 0.83603102134702}",20,0,-112.8296753371675,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
180,False,"{'a': 0.75, 'e': 0.8351949903256729}",20,0,-68.5876826442,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
181,False,"{'a': 0.75, 'e': 0.8343597953353473}",20,4,-52.648672104084824,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
182,False,"{'a': 0.75, 'e': 0.8335254355400119}",30,5,-18.609128936929874,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",1
