trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1152,False,"{'a': 0.75, 'e': 0.3158220413582484}",20,1,-3.779434666920137,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
1153,False,"{'a': 0.75, 'e': 0.3155062193168901}",25,8,14.756931865515345,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1154,False,"{'a': 0.75, 'e': 0.31519071309757324}",20,7,22.011022261448417,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.75, 'e': 0.31487552238447564}",25,9,15.2014133117823,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1156,False,"{'a': 0.75, 'e': 0.3145606468620912}",20,15,2.188817772503681,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.75, 'e': 0.3142460862152291}",30,19,-18.113677415928663,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
1158,False,"{'a': 0.75, 'e': 0.3139318401290139}",25,12,-6.632573439777884,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1159,False,"{'a': 0.75, 'e': 0.31361790828888486}",30,17,4.509419534183892,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1160,False,"{'a': 0.75, 'e': 0.313304290380596}",25,14,21.9053500376805,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.75, 'e': 0.31299098609021536}",20,1,4.400469973746805,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
1162,False,"{'a': 0.75, 'e': 0.31267799510412514}",20,0,-32.8648821117278,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1163,False,"{'a': 0.75, 'e': 0.31236531710902105}",25,0,9.415147895483809,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1164,False,"{'a': 0.75, 'e': 0.312052951791912}",20,10,-1.3351115330855974,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1165,False,"{'a': 0.75, 'e': 0.3117408988401201}",25,18,12.829758964254292,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.75, 'e': 0.31142915794127995}",20,7,-9.4715145476478,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1167,False,"{'a': 0.75, 'e': 0.3111177287833387}",25,0,-32.65642147073185,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
1168,False,"{'a': 0.75, 'e': 0.31080661105455537}",30,20,-38.44088756128609,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1169,False,"{'a': 0.75, 'e': 0.3104958044435008}",30,4,-39.889434931210474,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 1}",1
1170,False,"{'a': 0.75, 'e': 0.3101853086390573}",20,10,-0.28284246182352457,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1171,False,"{'a': 0.75, 'e': 0.3098751233304182}",25,9,9.10804558599709,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1172,False,"{'a': 0.75, 'e': 0.3095652482070878}",30,20,-39.870317687768896,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
1173,False,"{'a': 0.75, 'e': 0.30925568295888073}",25,9,-15.749496177885192,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1174,False,"{'a': 0.75, 'e': 0.30894642727592186}",20,10,17.603593576725416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.75, 'e': 0.30863748084864595}",20,9,-12.633892331704818,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1176,False,"{'a': 0.75, 'e': 0.30832884336779726}",25,18,-28.69662734804779,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1177,False,"{'a': 0.75, 'e': 0.30802051452442947}",20,0,7.104801183488842,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1178,False,"{'a': 0.75, 'e': 0.307712494009905}",20,0,-62.62250191356584,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",1
1179,False,"{'a': 0.75, 'e': 0.3074047815158951}",30,0,22.769537581057936,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
1180,False,"{'a': 0.75, 'e': 0.30709737673437926}",30,16,11.513470519776345,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1181,False,"{'a': 0.75, 'e': 0.30679027935764486}",25,1,23.246768213759182,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1182,False,"{'a': 0.75, 'e': 0.3064834890782872}",30,20,5.401100110976015,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1183,False,"{'a': 0.75, 'e': 0.30617700558920896}",20,14,3.6130010903638197,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.75, 'e': 0.30587082858361975}",20,0,3.6618271396007622,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1185,False,"{'a': 0.75, 'e': 0.3055649577550361}",30,18,21.19172072884457,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.75, 'e': 0.3052593927972811}",20,0,-8.99462531104486,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1187,False,"{'a': 0.75, 'e': 0.3049541334044838}",20,16,5.773242811599761,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
